KIRK	star trek: the motion picture	m
SCOTT	star trek: the motion picture	?
SCOTT'S INTERCOM VOICE	star trek: the motion picture	?
SONAK	star trek: the motion picture	?
SPOCK	star trek: the motion picture	m
SULU	star trek: the motion picture	?
UHURA	star trek: the motion picture	?
ANN	state and main	f
BARTENDER	state and main	?
BELLHOP	state and main	?
BILL	state and main	?
BOB	state and main	m
CAL	state and main	?
CARLA	state and main	?
CLAIRE	state and main	f
CLERK	state and main	?
COSTUME DESIGNER	state and main	?
DOC WILSON	state and main	?
DOUG	state and main	m
FIRST A.D.	state and main	?
JOE	state and main	m
MARTY	state and main	m
MAUDE	state and main	?
MAYOR	state and main	?
MORRIS	state and main	?
SHERRY	state and main	?
SPUD	state and main	?
UBERTO	state and main	?
WALT	state and main	m
ANNABELLE	stepmom	f
BEN	stepmom	m
COOPER	stepmom	?
DR. SWEIKERT	stepmom	?
DUNCAN	stepmom	?
JACKIE	stepmom	f
LUKE	stepmom	m
RACHEL	stepmom	f
STACY	stepmom	?
BRADY	storytelling	?
CONAN	storytelling	?
CONSUELO	storytelling	f
EDITOR	storytelling	f
FERN	storytelling	?
MARCUS	storytelling	m
MARTY	storytelling	?
MIKEY	storytelling	m
MR SCOTT	storytelling	m
MR. DEMARCO	storytelling	?
PAM	storytelling	f
SCOOBY	storytelling	m
STANLEY	storytelling	?
TOBY	storytelling	m
VI	storytelling	f
ALONZO	stranglehold	?
BURNS	stranglehold	?
COOPER	stranglehold	?
FILMORE	stranglehold	?
MYERS	stranglehold	?
OLO	stranglehold	?
RICHTER	stranglehold	?
SEN. FILMORE	stranglehold	?
SMITTY	stranglehold	?
STOCKTON	stranglehold	?
WHITE	stranglehold	?
AMBASSADOR DE SADE	dr. strangelove or: how i learned to stop worrying and love the bomb	?
COLONEL "BAT" GUANO	dr. strangelove or: how i learned to stop worrying and love the bomb	?
COLONEL GUANO	dr. strangelove or: how i learned to stop worrying and love the bomb	?
COLONEL PUNTRICH	dr. strangelove or: how i learned to stop worrying and love the bomb	?
GENERAL "BUCK" SCHMUCK	dr. strangelove or: how i learned to stop worrying and love the bomb	?
GENERAL FACEMAN	dr. strangelove or: how i learned to stop worrying and love the bomb	?
GENERAL JACK D. RIPPER	dr. strangelove or: how i learned to stop worrying and love the bomb	m
GENERAL RIPPER	dr. strangelove or: how i learned to stop worrying and love the bomb	m
GENERAL SCHMUCK	dr. strangelove or: how i learned to stop worrying and love the bomb	m
LT. BALLMUFF	dr. strangelove or: how i learned to stop worrying and love the bomb	?
LT. QUIFFER	dr. strangelove or: how i learned to stop worrying and love the bomb	?
LT. TOEJAM	dr. strangelove or: how i learned to stop worrying and love the bomb	?
LT. ZOGG	dr. strangelove or: how i learned to stop worrying and love the bomb	m
MAJOR KONG	dr. strangelove or: how i learned to stop worrying and love the bomb	m
MAJOR MANDRAKE	dr. strangelove or: how i learned to stop worrying and love the bomb	m
PRESIDENT MUFFLEY	dr. strangelove or: how i learned to stop worrying and love the bomb	m
SWITCHBOARD OPERATOR	dr. strangelove or: how i learned to stop worrying and love the bomb	?
VON KLUTZ	dr. strangelove or: how i learned to stop worrying and love the bomb	?
BEE-BEE	suburbia	f
BUFF	suburbia	m
CHIP	suburbia	?
ERICA	suburbia	f
GARY	suburbia	?
JEFF	suburbia	m
NAZEER	suburbia	m
PONY	suburbia	m
SCUFF	suburbia	?
SOOZE	suburbia	f
SOOZE'S MOM	suburbia	?
TIM	suburbia	m
CLEO	sugar & spice	?
DIANE	sugar & spice	f
DIM SUM CHARLIE	sugar & spice	?
GRANDMOTHER	sugar & spice	?
HANK	sugar & spice	?
HANNAH	sugar & spice	?
JACK	sugar & spice	m
KANSAS	sugar & spice	f
LOAN OFFICER	sugar & spice	?
LUCY	sugar & spice	f
MRS. HILL	sugar & spice	f
1ST ASSISTANT	sunset blvd.	?
ARTIE	sunset blvd.	m
BETTY	sunset blvd.	f
DE MILLE	sunset blvd.	?
DEMILLE	sunset blvd.	?
GILLIS	sunset blvd.	m
HEAD OF HOMICIDE	sunset blvd.	?
HOLMBY HILLS CAPTAIN	sunset blvd.	?
MAX	sunset blvd.	m
MORINO	sunset blvd.	?
NO. 1	sunset blvd.	?
NORMA	sunset blvd.	f
SHELDRAKE	sunset blvd.	?
ALURA	supergirl	?
BIANCA	supergirl	f
ELDERLY MAN	supergirl	?
ETHAN	supergirl	m
GEORGE	supergirl	?
JIMMY	supergirl	?
KARA	supergirl	?
LINDA	supergirl	f
LUCY	supergirl	f
MR. DANVERS	supergirl	?
NIGEL	supergirl	m
SELENA	supergirl	f
SUPERGIRL	supergirl	f
ZALTAR	supergirl	m
ZOR-EL	supergirl	?
BRAD	superman iii	?
CLARK	superman iii	m
CLERK	superman iii	?
FRED	superman iii	?
GUS	superman iii	m
JIMMY	superman iii	?
LANA	superman iii	f
LOIS	superman iii	?
LORELEI	superman iii	?
MISS HENDERSON	superman iii	?
PERRY	superman iii	?
RICKY	superman iii	?
ROSS	superman iii	m
SIMPSON	superman iii	?
SUPERMAN	superman iii	?
VERA	superman iii	f
CLARK	superman ii	m
EVE	superman ii	?
FIRST CONTROLLER	superman ii	?
JIMMY	superman ii	?
LARA	superman ii	?
LEX	superman ii	?
LOIS	superman ii	f
LUTHOR	superman ii	?
OTIS	superman ii	?
PERRY	superman ii	?
PRESIDENT	superman ii	?
SECOND CONTROLLER	superman ii	?
SECOND REPORTER	superman ii	?
SPOKESMAN	superman ii	?
SUPERMAN	superman ii	?
URSA	superman ii	?
ZOD	superman ii	?
CLARK	superman iv: the quest for peace	m
HOWLER	superman iv: the quest for peace	?
JEREMY	superman iv: the quest for peace	?
LACY	superman iv: the quest for peace	f
LENNY	superman iv: the quest for peace	m
LEX	superman iv: the quest for peace	m
LOIS	superman iv: the quest for peace	?
NUCLEAR MAN	superman iv: the quest for peace	?
SUPERMAN	superman iv: the quest for peace	?
WARFIELD	superman iv: the quest for peace	?
ALBERT	superman	?
CLARK	superman	m
EVE	superman	f
FIRST ELDER	superman	?
JIMMY	superman	?
JONATHAN	superman	?
JOR-EL	superman	?
LARA	superman	?
LOIS	superman	f
LUTHOR	superman	m
MARTHA	superman	?
OTIS	superman	m
PERRY	superman	?
SUPERMAN	superman	m
ALISON	the sweet hereafter	?
BILLY	the sweet hereafter	m
DOLORES	the sweet hereafter	f
HARTLEY	the sweet hereafter	?
MARY	the sweet hereafter	?
MASON	the sweet hereafter	?
MITCHELL	the sweet hereafter	m
NICOLE	the sweet hereafter	f
PETER	the sweet hereafter	?
RISA	the sweet hereafter	f
SAM	the sweet hereafter	m
SCHWARTZ	the sweet hereafter	m
STEWARDESS	the sweet hereafter	?
WANDA	the sweet hereafter	?
WENDELL	the sweet hereafter	?
ZOE	the sweet hereafter	m
BARTHA	sweet smell of success	?
CAPTAIN	sweet smell of success	?
D'ANGELO	sweet smell of success	?
ELWELL	sweet smell of success	?
HUNSECKER	sweet smell of success	m
KELLO	sweet smell of success	?
MARY	sweet smell of success	?
RITA	sweet smell of success	f
SALLY	sweet smell of success	f
SENATOR	sweet smell of success	?
SIDNEY	sweet smell of success	m
STEVE	sweet smell of success	m
SUSAN	sweet smell of success	f
TEMPLE	sweet smell of success	?
WELDON	sweet smell of success	?
WIFE	sweet smell of success	?
DYSON	terminator 2: judgment day	?
JOHN	terminator 2: judgment day	m
REESE	terminator 2: judgment day	?
SARAH	terminator 2: judgment day	f
SILBERMAN	terminator 2: judgment day	?
TARISSA	terminator 2: judgment day	?
TERMINATOR	terminator 2: judgment day	m
TIM	terminator 2: judgment day	?
VIDEO SARAH	terminator 2: judgment day	?
VIDEO SILBERMAN	terminator 2: judgment day	?
DAVID	taking sides	m
DYMSHITZ	taking sides	?
EMMI	taking sides	f
FURTW�NGLER	taking sides	m
MARTIN	taking sides	?
RODE	taking sides	m
SCHLEE	taking sides	?
STEVE	taking sides	m
WALLACE	taking sides	?
WERNER	taking sides	?
BREEN	the terminator	?
CLERK	the terminator	?
GINGER	the terminator	?
MR. MILLER	the terminator	?
REESE	the terminator	m
SARAH	the terminator	f
SILBERMAN	the terminator	?
TERMINATOR	the terminator	?
TRAXLER	the terminator	?
VUKOVICH	the terminator	?
ALAN BAER	the game	?
BUSINESSMAN 2	the game	?
CHRISTINE	the game	f
CONRAD	the game	m
COUNSELOR	the game	?
ELIZABETH	the game	?
FEINGOLD	the game	m
GIRL	the game	?
HOTEL MANAGER	the game	?
ILSA	the game	f
MAITRE D'	the game	?
MANAGER	the game	?
MARIA	the game	?
NICHOLAS	the game	m
PLUMP GUY	the game	?
SUTHERLAND	the game	?
LUKE	the haunting	?
MALCOLM	the haunting	?
MARROW	the haunting	m
MARY	the haunting	?
MR. DUDLEY	the haunting	?
MRS. DUDLEY	the haunting	?
NELL	the haunting	f
THEO	the haunting	f
TODD	the haunting	?
ADHARA	the limey	f
AVERY	the limey	?
CREEP	the limey	?
DEALER	the limey	?
ED	the limey	m
ELAINE	the limey	f
FEATHER	the limey	?
FIELDING	the limey	?
GRAMMS	the limey	?
GUY	the limey	?
LADY	the limey	?
STACY	the limey	m
SUPERVISOR	the limey	?
SUSAN	the limey	?
UNCLE JOHN	the limey	m
VALENTINE	the limey	m
WILSON	the limey	m
ANN	the man who wasn't there	?
BIRDY	the man who wasn't there	f
CARCANOGUES	the man who wasn't there	?
CREIGHTON	the man who wasn't there	m
DAVE	the man who wasn't there	m
DIEDRICKSON	the man who wasn't there	?
DORIS	the man who wasn't there	f
ED	the man who wasn't there	m
FRANK	the man who wasn't there	m
KREBS	the man who wasn't there	?
MAN	the man who wasn't there	?
PERSKY	the man who wasn't there	?
RIEDENSCHNEIDER	the man who wasn't there	m
WALTER	the man who wasn't there	?
YOUNG MAN	the man who wasn't there	?
YOUNG WOMAN	the man who wasn't there	?
BAILEY	the relic	?
BEAUREGARD	the relic	?
CUTHBERT	the relic	?
D'AGOSTA	the relic	m
DR. ZIEWZIC	the relic	?
FROCK	the relic	m
HENRY	the relic	?
IPPOLITO	the relic	?
JONATHAN	the relic	?
KAWAKITA	the relic	?
LARRY	the relic	?
MARGO	the relic	f
PENDERGAST	the relic	m
AGENT	the truman show	?
CHRISTOF	the truman show	m
DAUGHTER	the truman show	?
GUARD 1	the truman show	?
GUARD 2	the truman show	?
INTERVIEWER	the truman show	m
LAUREN	the truman show	?
MARLON	the truman show	m
MERYL	the truman show	f
MOTHER	the truman show	?
NURSE	the truman show	?
OFFICER	the truman show	?
SIMEON	the truman show	?
SYLVIA	the truman show	?
TRUMAN	the truman show	m
TYRONE	the truman show	?
2ND BOY	the x files	?
BARMAID	the x files	?
BYERS	the x files	?
CASSIDY	the x files	?
CIGARETTE SMOKING MAN	the x files	?
DETECTIVE	the x files	?
DR. BRONSCHWEIG	the x files	?
FIELD AGENT	the x files	?
KURTZWEIL	the x files	m
MULDER	the x files	m
SCULLY	the x files	f
SKINNER	the x files	?
STRUGHOLD	the x files	?
WELL-MANICURED MAN	the x files	m
YOUNG NAVAL GUARD	the x files	?
CATHERINE	the cell	f
COLE	the cell	?
EDWARD	the cell	?
HENRY	the cell	?
MIRIAM	the cell	f
NOVAK	the cell	m
RAMSEY	the cell	?
TEDDY LEE	the cell	?
ANNA	the third man	f
BARON	the third man	?
CALLOWAY	the third man	m
CLERK	the third man	?
CRABBIN	the third man	m
HARRY	the third man	m
KURTZ	the third man	?
MARTINS	the third man	m
PAINE	the third man	?
POPESCU	the third man	?
PORTER	the third man	m
RUSSIAN	the third man	?
U.S.M.P.	the third man	?
WINKEL	the third man	?
WOMAN	the third man	?
DAFFY	the beach	m
DETECTIVE	the beach	?
ETIENNE	the beach	?
FRANCOISE	the beach	?
RICHARD	the beach	m
SAMMY	the beach	?
12-YEAR-OLD DANNY	the believer	?
AVI	the believer	?
BILLINGS	the believer	?
BRAND	the believer	?
CARLA	the believer	f
CARLA'S VOICE	the believer	?
CARLETON	the believer	?
CURTIS	the believer	m
DANNY	the believer	m
DRAKE	the believer	?
FATHER	the believer	?
FIRST WAITER	the believer	?
GUY	the believer	m
HATE COUNSELOR	the believer	?
KYLE	the believer	m
LINA	the believer	?
LINDA	the believer	?
LINDA'S VOICE	the believer	?
MIRIAM	the believer	f
MRS. MOEBIUS	the believer	?
RABBI	the believer	?
RAV ZINGESSER	the believer	?
REPORTER	the believer	?
STUART	the believer	?
VOICE	the believer	?
BONITA	le grand bleu	?
DUFFY	le grand bleu	m
ENZO	le grand bleu	m
FRANK	le grand bleu	?
JACQUES	le grand bleu	m
JOHANA	le grand bleu	f
LAWRENCE	le grand bleu	?
NOIREUTER	le grand bleu	?
NOVELLI	le grand bleu	?
RECEPTIONIST	le grand bleu	?
ROBERTO	le grand bleu	?
SALLY	le grand bleu	f
SUPERVISOR	le grand bleu	?
UNCLE LOUIS	le grand bleu	?
CHIEF	the hebrew hammer	?
ESTHER	the hebrew hammer	f
HAMMER	the hebrew hammer	m
MOHAMMED	the hebrew hammer	m
MRS. CARVER	the hebrew hammer	?
SANTA	the hebrew hammer	?
TIKVA	the hebrew hammer	?
TINY TIM	the hebrew hammer	?
BRUNTON	the leopard man	?
CHARLIE	the leopard man	m
CLO-CLO	the leopard man	?
CONSUELO	the leopard man	?
ELOISE	the leopard man	?
GALBRAITH	the leopard man	m
JERRY	the leopard man	m
KIKI	the leopard man	f
MARIA	the leopard man	?
ROBLES	the leopard man	?
ROSITA	the leopard man	?
ATTENDANT	the lost son	?
BUTLER	the lost son	?
DEBORAH	the lost son	f
DIRECTORY ENQUIRIES OPERATOR	the lost son	?
EFFEMINATE WAITER	the lost son	?
EMILY	the lost son	f
FRIEDMAN	the lost son	?
GIANT	the lost son	m
HYATT OPERATOR	the lost son	?
JANE	the lost son	f
LOMBARD	the lost son	m
MAN ON DAIS	the lost son	?
MAN WITH ITALIAN ACCENT	the lost son	?
MAN�S VOICE	the lost son	?
MARTIN	the lost son	m
MOREAU	the lost son	?
MRS SPITZ	the lost son	f
NATHALIE	the lost son	?
OLD COWBOY	the lost son	?
PETER	the lost son	?
PHIL	the lost son	?
RHIAN	the lost son	m
THE ITALIAN	the lost son	?
WAITRESS	the lost son	?
WHITNEY	the lost son	?
AULON	the messenger	m
BEAUPERE	the messenger	m
BISHOP	the messenger	?
BUCK	the messenger	?
BURGUNDY	the messenger	?
CATHERINE	the messenger	?
CAUCHON	the messenger	m
CHARLES	the messenger	m
D'ESTIVET	the messenger	?
DIJON	the messenger	?
DUNOIS	the messenger	?
GILLES	the messenger	?
JEAN LE MAISTRE	the messenger	?
JEAN MIDI	the messenger	?
JEANNE	the messenger	f
LA HIRE	the messenger	?
MAITRE MAURICE	the messenger	?
MAN	the messenger	m
PRIEST	the messenger	m
REGNAULT	the messenger	?
SOLDIER	the messenger	?
TREMOILLE	the messenger	?
XAINTRAILLES	the messenger	?
YOLANDE	the messenger	?
BENEK	the pianist	?
DOROTA	the pianist	?
FATHER	the pianist	?
GEBCZYNSKI	the pianist	?
HALINA	the pianist	?
HELLER	the pianist	?
HENRYK	the pianist	m
JANINA	the pianist	?
JEHUDA	the pianist	?
JUREK	the pianist	?
KITTEN'S VOICE	the pianist	?
MAJOREK	the pianist	?
MICHAL	the pianist	?
MOTHER	the pianist	?
PUPPYDOG'S VOICE	the pianist	?
SZALAS	the pianist	?
SZPILMAN	the pianist	m
THE GERMAN CAPTAIN	the pianist	?
AUNT MORAG	the piano	?
BAINES	the piano	m
FLORA	the piano	?
HIRA	the piano	?
NESSIE	the piano	?
STEWART	the piano	m
BILLIE	the sting	?
BLACK MAN	the sting	m
BOUDREAU	the sting	?
COLEMAN	the sting	m
COMBS	the sting	?
DUFF	the sting	?
EIRIE KID	the sting	?
FLOYD	the sting	m
GARFIELD	the sting	?
GONDORFF	the sting	m
GRANGER	the sting	?
GUNMAN	the sting	?
HOOKER	the sting	m
JIMMY	the sting	?
LONNEGAN	the sting	m
LORETTA	the sting	f
MAN	the sting	?
NILES	the sting	?
OLD MAN	the sting	?
POLK	the sting	?
RILEY	the sting	?
SINGLETON	the sting	?
SNYDER	the sting	?
STRANGER	the sting	?
TWIST	the sting	?
1ST REPORTER	the thin man	?
ANDREW	the thin man	?
ANDY	the thin man	?
DOROTHY	the thin man	f
DR. WALTON	the thin man	?
GILBERT	the thin man	?
GUILD	the thin man	m
JORGENSEN	the thin man	?
JULIA	the thin man	f
MACAULAY	the thin man	?
MIMI	the thin man	f
MORELLI	the thin man	m
NICK	the thin man	m
NORA	the thin man	f
NUNHEIM	the thin man	?
PEPPLER	the thin man	?
TANNER	the thin man	?
TOM	the thin man	?
WYNANT	the thin man	f
DRIVER	three kings	?
EPPS	three kings	m
JAEGER	three kings	m
WES	three kings	f
WOODS	three kings	?
1ST VOICE	thx 1138	?
2ND VOICE	thx 1138	?
LUH	thx 1138	f
NIN	thx 1138	?
PTO	thx 1138	?
SEN	thx 1138	m
SRT	thx 1138	m
THX	thx 1138	m
TWA	thx 1138	?
VOICE	thx 1138	?
BEV	ticker	?
DISPATCHER VOICE	ticker	?
GLASS	ticker	m
MARY	ticker	?
PLUCHINSKY	ticker	?
POOCH	ticker	?
REILLY	ticker	?
RICE	ticker	?
SWAN	ticker	?
T.J.	ticker	?
WINTERS	ticker	?
BOLSHEVIK	trouble in paradise	?
BUTLER	trouble in paradise	?
CLOSE SHOT  GASTON	trouble in paradise	?
FRAN�OIS	trouble in paradise	?
GASTON	trouble in paradise	m
GASTON'S VOICE	trouble in paradise	?
GIRON	trouble in paradise	m
LILY	trouble in paradise	f
MAJOR	trouble in paradise	?
MANAGER	trouble in paradise	?
MARIETTE	trouble in paradise	f
MARIETTE'S VOICE	trouble in paradise	?
WAITER	trouble in paradise	?
ANDREWS	titanic	?
BODINE	titanic	?
BROCK	titanic	?
BUELL	titanic	?
CAL	titanic	m
FABRIZIO	titanic	?
FLEET	titanic	?
HITCHINS	titanic	?
ISMAY	titanic	?
JACK	titanic	m
LEE	titanic	?
LIGHTOLLER	titanic	?
LIZZY	titanic	?
LOVEJOY	titanic	?
LOVETT	titanic	?
MOLLY	titanic	?
ROSE	titanic	f
RUTH	titanic	?
SMITH	titanic	?
ANYA	transatlantic merry-go-round	f
BALLINGER	transatlantic merry-go-round	?
BRETT	transatlantic merry-go-round	m
DAN	transatlantic merry-go-round	m
DENBY	transatlantic merry-go-round	m
LOTHER	transatlantic merry-go-round	m
MARY	transatlantic merry-go-round	f
MCKINNEY	transatlantic merry-go-round	m
NED	transatlantic merry-go-round	?
PURSER	transatlantic merry-go-round	?
SALLY	transatlantic merry-go-round	f
SHORTIE	transatlantic merry-go-round	m
STEWARD	transatlantic merry-go-round	?
SUMMERS	transatlantic merry-go-round	?
BAILEY	tombstone	?
BEHAN	tombstone	?
BILLY	tombstone	?
CURLY BILL	tombstone	?
DAKE	tombstone	?
DOC	tombstone	m
HIGH ROLLER	tombstone	?
JOHNSON	tombstone	?
JOSEPHINE	tombstone	f
JOYCE	tombstone	?
KATE	tombstone	?
MATTIE	tombstone	f
MCMASTERS	tombstone	?
MORGAN	tombstone	m
RINGO	tombstone	?
TYLER	tombstone	?
VERMILLION	tombstone	?
VIRGIL	tombstone	m
WHITE	tombstone	?
WYATT	tombstone	m
ADMIRAL ROEBUCK	tomorrow never dies	?
BOND	tomorrow never dies	m
CAPTAIN CHEONG	tomorrow never dies	?
CAPTAIN MORTON	tomorrow never dies	?
DOMINIQUE	tomorrow never dies	?
EXECUTIVE SECRETARY	tomorrow never dies	?
FIRST OFFICER	tomorrow never dies	?
HARMSWAY	tomorrow never dies	m
HELMSMAN	tomorrow never dies	?
JENNY WU	tomorrow never dies	?
M	tomorrow never dies	?
MINISTER JOHNSTONE	tomorrow never dies	?
MONEYPENNY	tomorrow never dies	?
NUMBER THREE	tomorrow never dies	?
PARIS	tomorrow never dies	?
Q	tomorrow never dies	?
SAUNDERS	tomorrow never dies	?
SIDNEY	tomorrow never dies	m
STAMPER	tomorrow never dies	?
TANNER	tomorrow never dies	?
WADE	tomorrow never dies	m
YUNG	tomorrow never dies	?
BABE BROTHER	to sleep with anger	m
DAVIS	to sleep with anger	?
GIDEON	to sleep with anger	m
HARRY	to sleep with anger	m
HATTIE	to sleep with anger	?
JUNIOR	to sleep with anger	?
LINDA	to sleep with anger	f
MARSH	to sleep with anger	?
MR. BAKER	to sleep with anger	?
MRS. BAKER	to sleep with anger	?
OLD JOHN	to sleep with anger	?
PAT	to sleep with anger	?
SUZIE	to sleep with anger	f
ANDY	toy story	m
BO PEEP	toy story	?
BUZZ	toy story	m
HAMM	toy story	?
HANNAH	toy story	?
MR. POTATO HEAD	toy story	?
MRS. DAVIS	toy story	f
REX	toy story	?
SARGENT	toy story	?
SID	toy story	?
SLINKY	toy story	?
WOODY	toy story	m
FINN	the magic toyshop	m
JONATHON	the magic toyshop	?
MELANIE	the magic toyshop	f
PHILIP	the magic toyshop	?
A.D.A. KELLY	traffic	?
ANNA	traffic	?
ARNIE	traffic	m
BARBARA	traffic	f
CARL	traffic	?
CARLOS	traffic	?
CAROLINE	traffic	?
CASTRO	traffic	m
CLERK	traffic	?
DAVID	traffic	?
FRANCISCO	traffic	?
GORDON	traffic	m
GUARD	traffic	?
HELENA	traffic	f
JAVIER	traffic	?
JOHNSON	traffic	?
MANOLO	traffic	?
MARQUEZ	traffic	?
MICHAEL	traffic	?
OFFICIAL	traffic	?
ROBERT	traffic	m
RUIZ	traffic	?
SALAZAR	traffic	?
SETH	traffic	?
SHERIDAN	traffic	?
SKETCH	traffic	?
SOCIAL WORKER	traffic	?
SPECIAL-AGENT-IN-CHARGE	traffic	?
VANESSA	traffic	?
BEGBIE	trainspotting	?
DIANE	trainspotting	f
GAIL	trainspotting	?
GAV	trainspotting	?
LIZZY	trainspotting	?
MAN	trainspotting	?
MAN 1	trainspotting	?
MOTHER	trainspotting	?
RENTON	trainspotting	m
SICK BOY	trainspotting	m
SPUD	trainspotting	m
SWANNEY	trainspotting	m
TOMMY	trainspotting	m
WOMAN	trainspotting	?
BEING	star trek v: the final frontier	?
CHEKOV	star trek v: the final frontier	?
CHEKOV'S IMAGE	star trek v: the final frontier	?
COMMANDERS IMAGE	star trek v: the final frontier	?
J'ONN	star trek v: the final frontier	?
KIRK	star trek v: the final frontier	m
KLAA	star trek v: the final frontier	?
RIDER	star trek v: the final frontier	?
SCOTTY	star trek v: the final frontier	?
SPOCK	star trek v: the final frontier	m
SULU	star trek v: the final frontier	?
SYBOK	star trek v: the final frontier	m
UHURA	star trek v: the final frontier	?
VIXIS	star trek v: the final frontier	?
ALAN	tron	?
BIT	tron	?
DILLINGER	tron	m
DUMONT	tron	?
FLYNN	tron	m
GIBBS	tron	?
LORA	tron	?
MCP	tron	?
RAM	tron	?
SARK	tron	?
TRON	tron	m
YORI	tron	?
ALLISON	true lies	?
DANA	true lies	?
FAISIL	true lies	?
GIB	true lies	m
HARRY	true lies	m
HELEN	true lies	f
JANICE	true lies	?
JUNO	true lies	?
MALIK	true lies	?
SIMON	true lies	m
TRILBY	true lies	?
VOICE	true lies	?
ALABAMA	true romance	f
BIG D	true romance	?
CLARENCE	true romance	m
CLIFF	true romance	m
COCCOTTI	true romance	?
CUSTOMER	true romance	?
DICK	true romance	m
DIMES	true romance	m
DREXL	true romance	?
ELLIOT	true romance	m
ELVIS	true romance	m
FLOYD	true romance	?
KANDI	true romance	?
KRINKLE	true romance	?
LEE	true romance	m
LENNY	true romance	?
LUCY	true romance	?
MARTY	true romance	?
MARVIN	true romance	?
NICHOLSON	true romance	m
RAVENCROFT	true romance	?
VIRGIL	true romance	?
WILSON	true romance	?
ASTROPHYSICIST	twelve monkeys	?
BEN	twelve monkeys	?
BOTANIST	twelve monkeys	?
COLE	twelve monkeys	m
DR. FLETCHER	twelve monkeys	?
DR. MASON	twelve monkeys	?
ENGINEER	twelve monkeys	?
FALE	twelve monkeys	?
FRANKI	twelve monkeys	?
JEFFREY	twelve monkeys	m
JOSE	twelve monkeys	?
MICROBIOLOGIST	twelve monkeys	?
RAILLY	twelve monkeys	f
WOMAN CABBIE	twelve monkeys	?
BLIND MAN	u-turn	m
BOYD	u-turn	?
CLERK	u-turn	?
DARRELL	u-turn	m
ED	u-turn	?
FLO	u-turn	?
GRACE	u-turn	f
JAKE	u-turn	m
JENNY	u-turn	f
JOHN	u-turn	m
MR. VESCI	u-turn	?
SHERIFF	u-turn	m
TOBY	u-turn	?
WOMAN	u-turn	?
BLIND MAN	u turn	m
BOBBY	u turn	m
CLERK	u turn	?
DARRELL	u turn	m
FLO	u turn	?
GRACE	u turn	f
JAKE	u turn	m
JENNY	u turn	f
MR. ARKADY	u turn	?
SERGEI	u turn	?
SHERIFF	u turn	?
TOBY	u turn	m
WOMAN	u turn	?
ANCIENT SECRETARY	unbreakable	?
BUSINESS MAN	unbreakable	?
DAVID	unbreakable	m
ELIJAH	unbreakable	m
ELIJAH'S MOTHER	unbreakable	?
JEREMY	unbreakable	m
MAN IN SCRUBS	unbreakable	?
MEGAN	unbreakable	f
WALKIE	unbreakable	?
WOMAN	unbreakable	?
ALICE	unforgiven	?
BARBER	unforgiven	?
CHARLEY	unforgiven	?
CLYDE	unforgiven	?
DELILAH	unforgiven	f
ENGLISH BOB	unforgiven	?
FUZZY	unforgiven	?
LITTLE BILL	unforgiven	m
LITTLE SUE	unforgiven	f
MUNNY	unforgiven	m
NED	unforgiven	m
SKINNY	unforgiven	m
THE KID	unforgiven	m
